,meanx,meany,stx,sty,s,i,r
473,0.8,0.6,0.0001,0.016681005372000592,0.9069832451489059,0.8110727505419639,0.9099999999999999
474,0.8,0.7000000000000001,0.0001,0.016681005372000592,0.9069832451489063,0.8776457208016136,0.9099999999999999
475,0.8,0.8,0.0001,0.016681005372000592,0.9069832451489059,0.9353564132950145,0.9099999999999999
476,0.8,0.9,0.0001,0.016681005372000592,0.9069832451489059,0.9862896531296548,0.9099999999999999
477,0.9,0.1,0.0001,0.016681005372000592,0.9069832451489059,0.08949515308077081,0.9099999999999999
478,0.9,0.2,0.0001,0.016681005372000592,0.9069832451489062,0.38334886498383836,0.9099999999999999
479,0.9,0.30000000000000004,0.0001,0.016681005372000592,0.9069832451489062,0.5569252038210237,0.9099999999999999
480,0.9,0.4,0.0001,0.016681005372000592,0.9069832451489062,0.6805824817587565,0.9099999999999999
481,0.9,0.5,0.0001,0.016681005372000592,0.9069832451489059,0.7767158069234832,0.9099999999999999
482,0.9,0.6,0.0001,0.016681005372000592,0.9069832451489059,0.8553759740535399,0.9099999999999999
483,0.9,0.7000000000000001,0.0001,0.016681005372000592,0.9069832451489062,0.9219489443131902,0.9099999999999999
484,0.9,0.8,0.0001,0.016681005372000592,0.9069832451489059,0.9796596368065907,0.9099999999999999
485,0.9,0.9,0.0001,0.016681005372000592,0.9069832451489063,1.0305928766412307,0.9099999999999999
486,0.1,0.1,0.0001,0.046415888336127774,0.9069832451489054,0.2510177881112442,0.9099999999999999
487,0.1,0.2,0.0001,0.046415888336127774,0.9069832451489053,0.5357113801056891,0.9099999999999999
488,0.1,0.30000000000000004,0.0001,0.046415888336127774,0.9069832451489056,0.7055444692748652,0.9099999999999999
489,0.1,0.4,0.0001,0.046415888336127774,0.9069832451489053,0.8271864921391421,0.9099999999999999
490,0.1,0.5,0.0001,0.046415888336127774,0.9069832451489047,0.9220624912894964,0.9099999999999999
491,0.1,0.6,0.0001,0.046415888336127774,0.9069832451489048,0.9998638128041772,0.9099999999999999
492,0.1,0.7000000000000001,0.0001,0.046415888336127774,0.9069832451489053,1.0658130344599062,0.9099999999999999
493,0.1,0.8,0.0001,0.046415888336127774,0.9069832451489054,1.1230502168946814,0.9099999999999999
494,0.1,0.9,0.0001,0.046415888336127774,0.9069832451489053,1.1736117615427173,0.9099999999999999
