,meanx,meany,stx,sty,s,i,r
3831,1.3,1.1,0.1,0.59948425,0.895697984,0.222856121,0.552
3931,1.3,1.1,0.1,1,0.895557182,0.264281921,0.432
4031,1.3,1.1,1,0.01,0.839082787,0.400462297,0.904
4131,1.3,1.1,1,0.016681005,0.83893131,0.400740015,0.904
4231,1.3,1.1,1,0.027825594,0.838676258,0.401170579,0.904
4331,1.3,1.1,1,0.046415888,0.838243652,0.401798458,0.902
4431,1.3,1.1,1,0.077426368,0.837499407,0.402596022,0.894
4531,1.3,1.1,1,0.129154967,0.836180473,0.403228085,0.888
4631,1.3,1.1,1,0.215443469,0.833668935,0.402218569,0.864
4731,1.3,1.1,1,0.359381366,0.827733881,0.396932762,0.786
4831,1.3,1.1,1,0.59948425,0.816581466,0.390954569,0.612
4931,1.3,1.1,1,1,0.820815182,0.417957848,0.498
32,1.3,1.2,0.0001,0.01,0.925517178,0.254058379,0.94
132,1.3,1.2,0.0001,0.016681005,0.925268612,0.254545422,0.94
232,1.3,1.2,0.0001,0.027825594,0.924848824,0.255335935,0.94
332,1.3,1.2,0.0001,0.046415888,0.924133914,0.25659389,0.94
432,1.3,1.2,0.0001,0.077426368,0.922898797,0.25852417,0.93
532,1.3,1.2,0.0001,0.129154967,0.92070933,0.261274153,0.92
632,1.3,1.2,0.0001,0.215443469,0.916630233,0.264468852,0.888
732,1.3,1.2,0.0001,0.359381366,0.906140897,0.269499797,0.782
832,1.3,1.2,0.0001,0.59948425,0.90064824,0.246826161,0.558
932,1.3,1.2,0.0001,1,0.907832122,0.250044997,0.422
1032,1.3,1.2,0.001,0.01,0.92550181,0.254089773,0.94
1132,1.3,1.2,0.001,0.016681005,0.925253298,0.254576713,0.94
1232,1.3,1.2,0.001,0.027825594,0.924833603,0.255367049,0.94
1332,1.3,1.2,0.001,0.046415888,0.924118856,0.256624693,0.94
1432,1.3,1.2,0.001,0.077426368,0.922884032,0.258554412,0.93
1532,1.3,1.2,0.001,0.129154967,0.920695116,0.261303344,0.92
1632,1.3,1.2,0.001,0.215443469,0.916617122,0.264495945,0.888
1732,1.3,1.2,0.001,0.359381366,0.906134296,0.269514389,0.782
1832,1.3,1.2,0.001,0.59948425,0.900648416,0.246827352,0.558
1932,1.3,1.2,0.001,1,0.907839661,0.250031918,0.422
2032,1.3,1.2,0.01,0.01,0.925341574,0.254417949,0.94
2132,1.3,1.2,0.01,0.016681005,0.925093607,0.254903844,0.94
2232,1.3,1.2,0.01,0.027825594,0.92467485,0.255692381,0.94
2332,1.3,1.2,0.01,0.046415888,0.92396175,0.256946871,0.94
2432,1.3,1.2,0.01,0.077426368,0.922729897,0.258870905,0.93
2532,1.3,1.2,0.01,0.129154967,0.920546566,0.261609167,0.92
2632,1.3,1.2,0.01,0.215443469,0.916479747,0.264780462,0.888
2732,1.3,1.2,0.01,0.359381366,0.906062455,0.269672918,0.784
2832,1.3,1.2,0.01,0.59948425,0.900643699,0.246853125,0.558
2932,1.3,1.2,0.01,1,0.907908634,0.249914878,0.422
3032,1.3,1.2,0.1,0.01,0.923034863,0.259222925,0.94
3132,1.3,1.2,0.1,0.016681005,0.92279299,0.259696866,0.94
3232,1.3,1.2,0.1,0.027825594,0.922384732,0.260464825,0.94
3332,1.3,1.2,0.1,0.046415888,0.921690062,0.26168323,0.94
3432,1.3,1.2,0.1,0.077426368,0.920491483,0.263542221,0.93
3532,1.3,1.2,0.1,0.129154967,0.918370762,0.266158358,0.92
3632,1.3,1.2,0.1,0.215443469,0.914429411,0.269085584,0.89
3732,1.3,1.2,0.1,0.359381366,0.904709507,0.272625559,0.786
3832,1.3,1.2,0.1,0.59948425,0.899894748,0.248607598,0.56
3932,1.3,1.2,0.1,1,0.905176889,0.257022111,0.428
4032,1.3,1.2,1,0.01,0.839101609,0.438215183,0.904
4132,1.3,1.2,1,0.016681005,0.838962912,0.438472006,0.904
4232,1.3,1.2,1,0.027825594,0.838729578,0.438872912,0.904
4332,1.3,1.2,1,0.046415888,0.83833444,0.43946565,0.902
4432,1.3,1.2,1,0.077426368,0.837656799,0.440244334,0.894
4532,1.3,1.2,1,0.129154967,0.836464095,0.44095799,0.894
4632,1.3,1.2,1,0.215443469,0.834233372,0.440447463,0.872
4732,1.3,1.2,1,0.359381366,0.830015038,0.433910815,0.802
4832,1.3,1.2,1,0.59948425,0.81993046,0.419387288,0.62
4932,1.3,1.2,1,1,0.82048984,0.434671121,0.492
33,1.3,1.3,0.0001,0.01,0.925545649,0.288763774,0.94
133,1.3,1.3,0.0001,0.016681005,0.92531653,0.289214753,0.94
233,1.3,1.3,0.0001,0.027825594,0.924929953,0.289948337,0.94
333,1.3,1.3,0.0001,0.046415888,0.924272667,0.291120266,0.94
433,1.3,1.3,0.0001,0.077426368,0.923140286,0.292931839,0.932
533,1.3,1.3,0.0001,0.129154967,0.921143254,0.295554231,0.926
633,1.3,1.3,0.0001,0.215443469,0.917460522,0.298765699,0.898
733,1.3,1.3,0.0001,0.359381366,0.910455951,0.298256639,0.802
833,1.3,1.3,0.0001,0.59948425,0.891123501,0.306824255,0.6
933,1.3,1.3,0.0001,1,0.91858548,0.259353204,0.454
1033,1.3,1.3,0.001,0.01,0.925530275,0.28879518,0.94
1133,1.3,1.3,0.001,0.016681005,0.925301206,0.289246063,0.94
1233,1.3,1.3,0.001,0.027825594,0.924914714,0.289979485,0.94
1333,1.3,1.3,0.001,0.046415888,0.924257576,0.29115113,0.94
1433,1.3,1.3,0.001,0.077426368,0.923125462,0.292962193,0.932
1533,1.3,1.3,0.001,0.129154967,0.921128928,0.295583636,0.926
1633,1.3,1.3,0.001,0.215443469,0.917447181,0.298793229,0.898
1733,1.3,1.3,0.001,0.359381366,0.910444221,0.298281133,0.802
1833,1.3,1.3,0.001,0.59948425,0.891111056,0.306850875,0.6
1933,1.3,1.3,0.001,1,0.918586717,0.259352154,0.454
2033,1.3,1.3,0.01,0.01,0.925369978,0.289123474,0.94
2133,1.3,1.3,0.01,0.016681005,0.925141409,0.289573397,0.94
2233,1.3,1.3,0.01,0.027825594,0.924755778,0.290305168,0.94
2333,1.3,1.3,0.01,0.046415888,0.924100146,0.291473928,0.94
2433,1.3,1.3,0.01,0.077426368,0.922970736,0.293279819,0.932
2533,1.3,1.3,0.01,0.129154967,0.920979244,0.295891625,0.926
2633,1.3,1.3,0.01,0.215443469,0.91730747,0.299082196,0.898
2733,1.3,1.3,0.01,0.359381366,0.910320847,0.298539201,0.802
2833,1.3,1.3,0.01,0.59948425,0.890981579,0.307127994,0.6
2933,1.3,1.3,0.01,1,0.91859176,0.259357274,0.454
3033,1.3,1.3,0.1,0.01,0.923062575,0.293929808,0.94
3133,1.3,1.3,0.1,0.016681005,0.92283961,0.294368738,0.94
3233,1.3,1.3,0.1,0.027825594,0.922463612,0.295081626,0.94
3333,1.3,1.3,0.1,0.046415888,0.92182483,0.296217387,0.94
3433,1.3,1.3,0.1,0.077426368,0.920725686,0.297964098,0.932
3533,1.3,1.3,0.1,0.129154967,0.918790712,0.30046562,0.926
3633,1.3,1.3,0.1,0.215443469,0.915230893,0.303438306,0.898
3733,1.3,1.3,0.1,0.359381366,0.908431239,0.302532927,0.804
3833,1.3,1.3,0.1,0.59948425,0.889127146,0.311106866,0.602
3933,1.3,1.3,0.1,1,0.917860791,0.261071216,0.456
4033,1.3,1.3,1,0.01,0.839117523,0.472946923,0.904
4133,1.3,1.3,1,0.016681005,0.838989617,0.473185749,0.904
4233,1.3,1.3,1,0.027825594,0.83877459,0.473560679,0.904
4333,1.3,1.3,1,0.046415888,0.838410934,0.474121261,0.902
4433,1.3,1.3,1,0.077426368,0.837788894,0.474877219,0.898
4533,1.3,1.3,1,0.129154967,0.836700062,0.475640306,0.894
4633,1.3,1.3,1,0.215443469,0.834691478,0.475482825,0.876
4733,1.3,1.3,1,0.359381366,0.830238642,0.470065315,0.812
4833,1.3,1.3,1,0.59948425,0.817112482,0.465218539,0.658
4933,1.3,1.3,1,1,0.823297413,0.459795625,0.518
34,1.3,1.4,0.0001,0.01,0.92557003,0.320899744,0.94
134,1.3,1.4,0.0001,0.016681005,0.925357535,0.321319624,0.94
234,1.3,1.4,0.0001,0.027825594,0.924999301,0.3220039,0.94
334,1.3,1.4,0.0001,0.046415888,0.924391045,0.323100674,0.94
434,1.3,1.4,0.0001,0.077426368,0.923345633,0.324806552,0.934
534,1.3,1.4,0.0001,0.129154967,0.921509943,0.327308138,0.93
634,1.3,1.4,0.0001,0.215443469,0.918153503,0.330491748,0.906
734,1.3,1.4,0.0001,0.359381366,0.911598206,0.331930433,0.828
834,1.3,1.4,0.0001,0.59948425,0.898923611,0.331304013,0.654
934,1.3,1.4,0.0001,1,0.869592176,0.388374058,0.462
1034,1.3,1.4,0.001,0.01,0.92555465,0.320931159,0.94
1134,1.3,1.4,0.001,0.016681005,0.925342201,0.321350952,0.94
1234,1.3,1.4,0.001,0.027825594,0.924984046,0.322035078,0.94
1334,1.3,1.4,0.001,0.046415888,0.924375927,0.32313159,0.94
1434,1.3,1.4,0.001,0.077426368,0.92333076,0.324837001,0.934
1534,1.3,1.4,0.001,0.129154967,0.921495523,0.327337721,0.93
1634,1.3,1.4,0.001,0.215443469,0.918139971,0.330519641,0.906
1734,1.3,1.4,0.001,0.359381366,0.911586453,0.331954953,0.828
1834,1.3,1.4,0.001,0.59948425,0.89891847,0.331315809,0.654
1934,1.3,1.4,0.001,1,0.869567065,0.388424897,0.462
2034,1.3,1.4,0.01,0.01,0.9253943,0.321259555,0.94
2134,1.3,1.4,0.01,0.016681005,0.925182315,0.321678459,0.94
2234,1.3,1.4,0.01,0.027825594,0.924824955,0.32236106,0.94
2334,1.3,1.4,0.01,0.046415888,0.924218223,0.323454915,0.94
2434,1.3,1.4,0.01,0.077426368,0.923175534,0.325155582,0.936
2534,1.3,1.4,0.01,0.129154967,0.92134489,0.327647523,0.93
2634,1.3,1.4,0.01,0.215443469,0.917998331,0.330812284,0.906
2734,1.3,1.4,0.01,0.359381366,0.91146283,0.332213348,0.828
2834,1.3,1.4,0.01,0.59948425,0.898861828,0.33144515,0.654
2934,1.3,1.4,0.01,1,0.869313281,0.388939523,0.462
3034,1.3,1.4,0.1,0.01,0.923086306,0.32606705,0.94
3134,1.3,1.4,0.1,0.016681005,0.922879507,0.326475778,0.94
3234,1.3,1.4,0.1,0.027825594,0.922531044,0.327140935,0.94
3334,1.3,1.4,0.1,0.046415888,0.92193983,0.328204396,0.94
3434,1.3,1.4,0.1,0.077426368,0.920924889,0.329850793,0.938
3534,1.3,1.4,0.1,0.129154967,0.919145718,0.332242261,0.93
3634,1.3,1.4,0.1,0.215443469,0.915900085,0.335210521,0.906
3734,1.3,1.4,0.1,0.359381366,0.909567693,0.336217469,0.83
3834,1.3,1.4,0.1,0.59948425,0.897720203,0.333983645,0.656
3934,1.3,1.4,0.1,1,0.866456183,0.39481219,0.462
4034,1.3,1.4,1,0.01,0.839131155,0.505105446,0.904
4134,1.3,1.4,1,0.016681005,0.839012482,0.505328614,0.904
4234,1.3,1.4,1,0.027825594,0.838813096,0.505680639,0.904
4334,1.3,1.4,1,0.046415888,0.838476266,0.506211886,0.902
4434,1.3,1.4,1,0.077426368,0.837901354,0.506943448,0.898
4534,1.3,1.4,1,0.129154967,0.836899549,0.507734781,0.894
4634,1.3,1.4,1,0.215443469,0.835071554,0.50783283,0.878
4734,1.3,1.4,1,0.359381366,0.831248033,0.503950377,0.828
4834,1.3,1.4,1,0.59948425,0.829526207,0.481696329,0.706
4934,1.3,1.4,1,1,0.789256119,0.554805304,0.524
35,1.3,1.5,0.0001,0.01,0.925591141,0.350820671,0.94
135,1.3,1.5,0.0001,0.016681005,0.925393022,0.351213461,0.94
235,1.3,1.5,0.0001,0.027825594,0.925059259,0.35185462,0.94
335,1.3,1.5,0.0001,0.046415888,0.924493231,0.352885201,0.94
435,1.3,1.5,0.0001,0.077426368,0.92352239,0.354496532,0.94
535,1.3,1.5,0.0001,0.129154967,0.921823925,0.356884977,0.93
635,1.3,1.5,0.0001,0.215443469,0.918740669,0.360015438,0.908
735,1.3,1.5,0.0001,0.359381366,0.912746476,0.362246273,0.848
835,1.3,1.5,0.0001,0.59948425,0.893237732,0.375330277,0.668
935,1.3,1.5,0.0001,1,0.898058523,0.353966667,0.484
1035,1.3,1.5,0.001,0.01,0.925575758,0.350852095,0.94
1135,1.3,1.5,0.001,0.016681005,0.925377681,0.351244804,0.94
1235,1.3,1.5,0.001,0.027825594,0.925043991,0.351885823,0.94
1335,1.3,1.5,0.001,0.046415888,0.924478089,0.352916161,0.94
1435,1.3,1.5,0.001,0.077426368,0.923507475,0.354527061,0.94
1535,1.3,1.5,0.001,0.129154967,0.921809426,0.356914712,0.93
1635,1.3,1.5,0.001,0.215443469,0.918726978,0.360043635,0.908
1735,1.3,1.5,0.001,0.359381366,0.912734447,0.362271315,0.848
1835,1.3,1.5,0.001,0.59948425,0.893229264,0.375348585,0.668
1935,1.3,1.5,0.001,1,0.898035991,0.35401155,0.484
2035,1.3,1.5,0.01,0.01,0.925415362,0.351180578,0.94
2135,1.3,1.5,0.01,0.016681005,0.925217717,0.35157246,0.94
2235,1.3,1.5,0.01,0.027825594,0.924884765,0.352212063,0.94
2335,1.3,1.5,0.01,0.046415888,0.924320149,0.353239938,0.94
2435,1.3,1.5,0.01,0.077426368,0.923351822,0.354846459,0.94
2535,1.3,1.5,0.01,0.129154967,0.921657988,0.357226051,0.93
2635,1.3,1.5,0.01,0.215443469,0.91858372,0.360339362,0.908
2735,1.3,1.5,0.01,0.359381366,0.912608018,0.362535014,0.848
2835,1.3,1.5,0.01,0.59948425,0.893139477,0.375542716,0.668
2935,1.3,1.5,0.01,1,0.897805049,0.35447259,0.484
3035,1.3,1.5,0.1,0.01,0.923106856,0.355989076,0.94
3135,1.3,1.5,0.1,0.016681005,0.922914038,0.356371487,0.94
3235,1.3,1.5,0.1,0.027825594,0.922589353,0.356994882,0.94
3335,1.3,1.5,0.1,0.046415888,0.922039115,0.35799459,0.94
3435,1.3,1.5,0.1,0.077426368,0.921096397,0.359551012,0.94
3535,1.3,1.5,0.1,0.129154967,0.919449794,0.361838385,0.93
3635,1.3,1.5,0.1,0.215443469,0.916467305,0.364772935,0.91
3735,1.3,1.5,0.1,0.359381366,0.910680922,0.366601012,0.848
3835,1.3,1.5,0.1,0.59948425,0.891680206,0.378693417,0.674
3935,1.3,1.5,0.1,1,0.89488793,0.360396168,0.486
4035,1.3,1.5,1,0.01,0.839142963,0.5350459,0.904
4135,1.3,1.5,1,0.016681005,0.839032279,0.535255323,0.904
4235,1.3,1.5,1,0.027825594,0.838846411,0.535587017,0.904
4335,1.3,1.5,1,0.046415888,0.838532716,0.536091518,0.902
4435,1.3,1.5,1,0.077426368,0.837998265,0.536798269,0.902
4535,1.3,1.5,1,0.129154967,0.837070466,0.537603632,0.894
4635,1.3,1.5,1,0.215443469,0.835392425,0.537889643,0.884
4735,1.3,1.5,1,0.359381366,0.831996083,0.535018419,0.842
4835,1.3,1.5,1,0.59948425,0.82125969,0.531210255,0.722
4935,1.3,1.5,1,1,0.813700815,0.529390412,0.552
36,1.3,1.6,0.0001,0.01,0.9256096,0.378812325,0.94
136,1.3,1.6,0.0001,0.016681005,0.925424035,0.379181307,0.94
236,1.3,1.6,0.0001,0.027825594,0.925111614,0.379784447,0.94
336,1.3,1.6,0.0001,0.046415888,0.924582333,0.380756301,0.94
436,1.3,1.6,0.0001,0.077426368,0.923676139,0.382282663,0.94
536,1.3,1.6,0.0001,0.129154967,0.922095818,0.384565733,0.93
636,1.3,1.6,0.0001,0.215443469,0.9192446,0.387628826,0.912
736,1.3,1.6,0.0001,0.359381366,0.913751731,0.390287392,0.86
836,1.3,1.6,0.0001,0.59948425,0.896061641,0.402876194,0.704
936,1.3,1.6,0.0001,1,0.89253391,0.388398109,0.494
1036,1.3,1.6,0.001,0.01,0.925594213,0.378843757,0.94
1136,1.3,1.6,0.001,0.016681005,0.925408687,0.379212662,0.94
1236,1.3,1.6,0.001,0.027825594,0.925096335,0.379815672,0.94
1336,1.3,1.6,0.001,0.046415888,0.924567171,0.3807873,0.94
1436,1.3,1.6,0.001,0.077426368,0.923661188,0.382313261,0.94
1536,1.3,1.6,0.001,0.129154967,0.922081251,0.384595598,0.93
1636,1.3,1.6,0.001,0.215443469,0.919230774,0.387657281,0.912
1736,1.3,1.6,0.001,0.359381366,0.913739428,0.390312952,0.86
1836,1.3,1.6,0.001,0.59948425,0.896049471,0.402901632,0.704
1936,1.3,1.6,0.001,1,0.892516579,0.388433068,0.494
2036,1.3,1.6,0.01,0.01,0.925433777,0.379172317,0.94
2136,1.3,1.6,0.01,0.016681005,0.925248655,0.379540449,0.94
2236,1.3,1.6,0.01,0.027825594,0.924936992,0.380142135,0.94
2336,1.3,1.6,0.01,0.046415888,0.924409026,0.381111469,0.94
2436,1.3,1.6,0.01,0.077426368,0.923505166,0.382633365,0.94
2536,1.3,1.6,0.01,0.129154967,0.921929122,0.384908257,0.93
2636,1.3,1.6,0.01,0.215443469,0.919086141,0.38795563,0.912
2736,1.3,1.6,0.01,0.359381366,0.913610231,0.390581908,0.86
2836,1.3,1.6,0.01,0.59948425,0.895922526,0.403167397,0.704
2936,1.3,1.6,0.01,1,0.892337995,0.388794063,0.494
3036,1.3,1.6,0.1,0.01,0.923124824,0.383981691,0.94
3136,1.3,1.6,0.1,0.016681005,0.922944216,0.384340966,0.94
3236,1.3,1.6,0.1,0.027825594,0.922640272,0.384927517,0.94
3336,1.3,1.6,0.1,0.046415888,0.9221257,0.385870609,0.94
3436,1.3,1.6,0.1,0.077426368,0.921245612,0.38734599,0.94
3536,1.3,1.6,0.1,0.129154967,0.919713183,0.3895357,0.93
3636,1.3,1.6,0.1,0.215443469,0.916954287,0.39241924,0.91
3736,1.3,1.6,0.1,0.359381366,0.911651889,0.394708475,0.86
3836,1.3,1.6,0.1,0.59948425,0.894078652,0.407064335,0.706
3936,1.3,1.6,0.1,1,0.889974885,0.393645388,0.494
4036,1.3,1.6,1,0.01,0.83915329,0.563054625,0.904
4136,1.3,1.6,1,0.016681005,0.839049587,0.563251889,0.904
4236,1.3,1.6,1,0.027825594,0.83887552,0.563565429,0.904
4336,1.3,1.6,1,0.046415888,0.838581982,0.564045518,0.902
4436,1.3,1.6,1,0.077426368,0.83808265,0.564727765,0.902
4536,1.3,1.6,1,0.129154967,0.837218577,0.565537499,0.894
4636,1.3,1.6,1,0.215443469,0.835667189,0.565963342,0.884
4736,1.3,1.6,1,0.359381366,0.832600418,0.563828568,0.85
4836,1.3,1.6,1,0.59948425,0.822627951,0.560066786,0.736
4936,1.3,1.6,1,1,0.80819268,0.568627049,0.576
37,1.3,1.7,0.0001,0.01,0.925625877,0.40510851,0.94
137,1.3,1.7,0.0001,0.016681005,0.925451369,0.405456402,0.94
237,1.3,1.7,0.0001,0.027825594,0.925157726,0.406025769,0.94
337,1.3,1.7,0.0001,0.046415888,0.924660713,0.406945179,0.94
437,1.3,1.7,0.0001,0.077426368,0.9238111,0.408394831,0.94
537,1.3,1.7,0.0001,0.129154967,0.922333563,0.410580013,0.93
637,1.3,1.7,0.0001,0.215443469,0.919681878,0.413568143,0.916
737,1.3,1.7,0.0001,0.359381366,0.91462149,0.416478217,0.87
837,1.3,1.7,0.0001,0.59948425,0.896653508,0.432791073,0.736
937,1.3,1.7,0.0001,1,0.89406186,0.410634562,0.508
1037,1.3,1.7,0.001,0.01,0.925610486,0.405139948,0.94
1137,1.3,1.7,0.001,0.016681005,0.925436016,0.405487769,0.94
1237,1.3,1.7,0.001,0.027825594,0.925142436,0.406057013,0.94
1337,1.3,1.7,0.001,0.046415888,0.924645534,0.406976212,0.94
1437,1.3,1.7,0.001,0.077426368,0.923796117,0.408425491,0.94
1537,1.3,1.7,0.001,0.129154967,0.922318937,0.410609991,0.93
1637,1.3,1.7,0.001,0.215443469,0.919667935,0.41359682,0.916
1737,1.3,1.7,0.001,0.359381366,0.914608944,0.416504238,0.87
1837,1.3,1.7,0.001,0.59948425,0.896643007,0.432813353,0.736
1937,1.3,1.7,0.001,1,0.894056503,0.410646045,0.508
2037,1.3,1.7,0.01,0.01,0.925450015,0.405468576,0.94
2137,1.3,1.7,0.01,0.016681005,0.925275924,0.40581567,0.94
2237,1.3,1.7,0.01,0.027825594,0.924982992,0.406383673,0.94
2337,1.3,1.7,0.01,0.046415888,0.924487209,0.407300725,0.94
2437,1.3,1.7,0.01,0.077426368,0.923639773,0.40874621,0.94
2537,1.3,1.7,0.01,0.129154967,0.922166209,0.410923795,0.93
2637,1.3,1.7,0.01,0.215443469,0.91952212,0.413897425,0.916
2737,1.3,1.7,0.01,0.359381366,0.914477282,0.416777879,0.87
2837,1.3,1.7,0.01,0.59948425,0.8965327,0.433047609,0.736
2937,1.3,1.7,0.01,1,0.893997198,0.410773223,0.508
3037,1.3,1.7,0.1,0.01,0.923140669,0.410278722,0.94
3137,1.3,1.7,0.1,0.016681005,0.922970817,0.410617498,0.94
3237,1.3,1.7,0.1,0.027825594,0.922685123,0.411171307,0.94
3337,1.3,1.7,0.1,0.046415888,0.922201875,0.412063796,0.94
3437,1.3,1.7,0.1,0.077426368,0.921376617,0.413465881,0.94
3537,1.3,1.7,0.1,0.129154967,0.919943552,0.415564347,0.93
3637,1.3,1.7,0.1,0.215443469,0.917376995,0.418386865,0.918
3737,1.3,1.7,0.1,0.359381366,0.912491196,0.420958264,0.87
3837,1.3,1.7,0.1,0.59948425,0.894849444,0.436641093,0.736
3937,1.3,1.7,0.1,1,0.892778672,0.413383314,0.51
4037,1.3,1.7,1,0.01,0.839162398,0.589365861,0.904
4137,1.3,1.7,1,0.016681005,0.839064847,0.589552294,0.904
4237,1.3,1.7,1,0.027825594,0.838901172,0.589849531,0.904
4337,1.3,1.7,1,0.046415888,0.838625353,0.590307296,0.904
4437,1.3,1.7,1,0.077426368,0.838156795,0.590965757,0.902
4537,1.3,1.7,1,0.129154967,0.837348186,0.591773249,0.894
4637,1.3,1.7,1,0.215443469,0.835905281,0.592303878,0.886
4737,1.3,1.7,1,0.359381366,0.833104538,0.590728577,0.854
4837,1.3,1.7,1,0.59948425,0.824121854,0.588322635,0.762
4937,1.3,1.7,1,1,0.818543206,0.573586911,0.594
38,1.3,1.8,0.0001,0.01,0.925640337,0.429902943,0.94
138,1.3,1.8,0.0001,0.016681005,0.925475643,0.430232024,0.94
238,1.3,1.8,0.0001,0.027825594,0.925198649,0.430771192,0.94
338,1.3,1.8,0.0001,0.046415888,0.924730196,0.431643492,0.94
438,1.3,1.8,0.0001,0.077426368,0.923930519,0.433023592,0.94
538,1.3,1.8,0.0001,0.129154967,0.922543219,0.435117912,0.93
638,1.3,1.8,0.0001,0.215443469,0.920064948,0.438027558,0.92
738,1.3,1.8,0.0001,0.359381366,0.915377026,0.441088319,0.876
838,1.3,1.8,0.0001,0.59948425,0.89925736,0.455330579,0.75
938,1.3,1.8,0.0001,1,0.901145225,0.425587244,0.548
1038,1.3,1.8,0.001,0.01,0.925624943,0.429934387,0.94
1138,1.3,1.8,0.001,0.016681005,0.925460285,0.430263401,0.94
1238,1.3,1.8,0.001,0.027825594,0.92518335,0.430802454,0.94
1338,1.3,1.8,0.001,0.046415888,0.924715002,0.431674555,0.94
1438,1.3,1.8,0.001,0.077426368,0.923915507,0.433054304,0.94
1538,1.3,1.8,0.001,0.129154967,0.922528541,0.435147989,0.93
1638,1.3,1.8,0.001,0.215443469,0.920050903,0.438056428,0.92
1738,1.3,1.8,0.001,0.359381366,0.915364267,0.441114743,0.876
1838,1.3,1.8,0.001,0.59948425,0.899248874,0.455348914,0.75
1938,1.3,1.8,0.001,1,0.901145749,0.425587605,0.548
2038,1.3,1.8,0.01,0.01,0.92546444,0.430263074,0.94
2138,1.3,1.8,0.01,0.016681005,0.925300139,0.430591403,0.94
2238,1.3,1.8,0.01,0.027825594,0.925023814,0.431129288,0.94
2338,1.3,1.8,0.01,0.046415888,0.924556518,0.431999372,0.94
2438,1.3,1.8,0.01,0.077426368,0.92375888,0.433375566,0.94
2538,1.3,1.8,0.01,0.129154967,0.922375288,0.435462797,0.93
2638,1.3,1.8,0.01,0.215443469,0.919904061,0.438358992,0.92
2738,1.3,1.8,0.01,0.359381366,0.915230452,0.441392482,0.876
2838,1.3,1.8,0.01,0.59948425,0.899158526,0.455544138,0.75
2938,1.3,1.8,0.01,1,0.901144714,0.425604653,0.548
3038,1.3,1.8,0.1,0.01,0.923154746,0.435073906,0.94
3138,1.3,1.8,0.1,0.016681005,0.92299444,0.435394394,0.94
3238,1.3,1.8,0.1,0.027825594,0.92272493,0.435918914,0.94
3338,1.3,1.8,0.1,0.046415888,0.922269412,0.436765916,0.94
3438,1.3,1.8,0.1,0.077426368,0.921492554,0.438101437,0.94
3538,1.3,1.8,0.1,0.129154967,0.920146751,0.440114827,0.93
3638,1.3,1.8,0.1,0.215443469,0.917747413,0.442870869,0.92
3738,1.3,1.8,0.1,0.359381366,0.913220138,0.445619887,0.878
3838,1.3,1.8,0.1,0.59948425,0.897654525,0.458789837,0.75
3938,1.3,1.8,0.1,1,0.900453323,0.427228514,0.55
4038,1.3,1.8,1,0.01,0.839170491,0.614173662,0.904
4138,1.3,1.8,1,0.016681005,0.839078404,0.614350387,0.904
4238,1.3,1.8,1,0.027825594,0.838923948,0.614632909,0.904
4338,1.3,1.8,1,0.046415888,0.838663828,0.615070215,0.904
4438,1.3,1.8,1,0.077426368,0.838222461,0.615705828,0.902
4538,1.3,1.8,1,0.129154967,0.837462572,0.616506545,0.894
4638,1.3,1.8,1,0.215443469,0.83611369,0.617115972,0.888
4738,1.3,1.8,1,0.359381366,0.833533591,0.61597674,0.862
4838,1.3,1.8,1,0.59948425,0.826182756,0.61376647,0.784
4938,1.3,1.8,1,1,0.822143041,0.594771005,0.622
39,1.3,1.9,0.0001,0.01,0.925653268,0.453357927,0.94
139,1.3,1.9,0.0001,0.016681005,0.925497344,0.453670127,0.94
239,1.3,1.9,0.0001,0.027825594,0.925235212,0.454182132,0.94
339,1.3,1.9,0.0001,0.046415888,0.924792217,0.455011887,0.94
439,1.3,1.9,0.0001,0.077426368,0.924036933,0.456328665,0.94
539,1.3,1.9,0.0001,0.129154967,0.92272949,0.458338629,0.93
639,1.3,1.9,0.0001,0.215443469,0.920403332,0.461168809,0.92
739,1.3,1.9,0.0001,0.359381366,0.916038066,0.464317142,0.884
839,1.3,1.9,0.0001,0.59948425,0.904742408,0.467260794,0.75
939,1.3,1.9,0.0001,1,0.896255971,0.454242337,0.544
1039,1.3,1.9,0.001,0.01,0.925637871,0.453389376,0.94
1139,1.3,1.9,0.001,0.016681005,0.92548198,0.453701512,0.94
1239,1.3,1.9,0.001,0.027825594,0.925219905,0.454213409,0.94
1339,1.3,1.9,0.001,0.046415888,0.924777008,0.455042977,0.94
1439,1.3,1.9,0.001,0.077426368,0.924021897,0.456359425,0.94
1539,1.3,1.9,0.001,0.129154967,0.922714766,0.458368793,0.93
1639,1.3,1.9,0.001,0.215443469,0.920389198,0.461197849,0.92
1739,1.3,1.9,0.001,0.359381366,0.916025121,0.464343919,0.884
1839,1.3,1.9,0.001,0.59948425,0.904738383,0.467270406,0.75
1939,1.3,1.9,0.001,1,0.896256246,0.454243349,0.544
2039,1.3,1.9,0.01,0.01,0.925477341,0.453718118,0.94
2139,1.3,1.9,0.01,0.016681005,0.925321788,0.454029605,0.94
2239,1.3,1.9,0.01,0.027825594,0.925060288,0.454540399,0.94
2339,1.3,1.9,0.01,0.046415888,0.924618384,0.455368063,0.94
2439,1.3,1.9,0.01,0.077426368,0.923865019,0.456681167,0.94
2539,1.3,1.9,0.01,0.129154967,0.92256105,0.458684486,0.93
